aX,aY,aZ,gX,gY,gZ
0.497,-0.014,0.573,-39.673,-5.859,-37.231
0.500,-0.065,0.807,-46.936,-16.785,-41.687
0.487,-0.032,1.024,-48.401,-18.555,-42.419
0.386,0.080,1.103,-39.795,-9.460,-43.213
0.206,0.280,0.922,-21.118,5.798,-44.189
-0.100,0.482,0.500,1.587,18.311,-49.011
-0.373,0.622,-0.131,30.945,19.775,-57.190
-0.623,0.898,-0.396,38.818,0.977,-65.796
-0.867,1.155,-0.395,29.602,-25.208,-81.177
-1.114,1.248,-0.121,6.042,-48.462,-105.042
-1.437,1.247,0.022,-21.973,-59.753,-131.775
-1.772,0.944,0.102,-44.312,-65.308,-163.879
-2.073,0.530,0.314,-65.247,-73.853,-188.477
-2.284,0.012,0.595,-82.947,-81.970,-200.745
-2.433,-0.315,0.763,-100.342,-87.585,-196.777
-2.367,-0.552,1.005,-110.107,-98.389,-183.105
-2.058,-1.013,1.612,-107.544,-113.159,-169.678
-1.584,-1.490,2.198,-80.872,-114.685,-150.085
-1.143,-1.763,2.351,-20.874,-91.309,-119.141
-0.881,-1.884,2.072,62.561,-54.810,-83.496
-0.772,-1.828,1.502,141.113,-18.555,-44.983
-0.796,-1.585,1.059,191.711,0.366,-4.944
-0.823,-1.138,0.736,210.083,6.714,36.377
-0.839,-0.454,0.600,195.679,1.831,73.730
-0.762,0.202,0.658,151.794,-8.301,97.839
-0.633,0.681,0.955,91.431,-16.968,101.990
-0.483,0.849,1.215,33.569,-15.076,91.797
-0.380,0.842,1.259,-6.775,-2.686,75.500
-0.366,0.734,1.134,-28.625,12.207,60.364
-0.365,0.630,0.969,-35.217,22.339,48.767
-0.429,0.615,0.853,-37.231,24.597,41.931
-0.476,0.597,0.799,-40.344,19.226,35.889
-0.521,0.450,0.786,-36.804,10.559,28.931
-0.539,0.294,0.778,-28.503,1.282,24.780
-0.511,0.160,0.803,-16.296,-7.812,24.475
-0.461,0.081,0.807,-0.610,-15.381,26.855
-0.448,0.227,0.837,16.907,-21.912,31.738
-0.412,0.331,0.925,22.705,-26.001,31.799
-0.403,0.359,1.000,31.189,-26.489,28.259
-0.410,0.352,1.114,20.691,-26.123,23.682
-0.457,0.260,1.176,4.395,-21.912,18.921
-0.542,0.076,1.213,-7.019,-16.663,13.733
-0.594,-0.095,1.192,-7.141,-10.437,12.695
-0.616,-0.233,1.107,6.653,-4.883,14.221
-0.627,-0.351,1.189,16.968,-3.235,18.127
-0.638,-0.438,1.231,27.161,-1.282,25.635
-0.684,-0.346,1.157,44.739,5.676,36.560
-0.720,-0.325,1.047,61.584,13.123,42.480
-0.723,-0.348,0.972,67.139,16.907,44.983
-0.721,-0.354,0.738,68.726,22.339,48.584
-0.650,-0.251,0.627,56.885,21.790,53.284
-0.515,-0.207,0.618,41.870,15.564,54.626
-0.386,-0.282,0.712,28.564,10.254,52.185
-0.286,-0.309,0.790,20.447,7.690,52.673
-0.220,-0.252,0.885,12.329,7.812,54.443
-0.213,-0.319,0.886,10.742,8.728,51.880
-0.208,-0.386,0.913,13.000,9.216,50.232
-0.223,-0.454,0.801,26.733,11.047,51.575
-0.221,-0.480,0.760,34.241,9.094,54.260
-0.209,-0.481,0.690,39.795,4.578,58.167
-0.201,-0.372,0.620,46.326,0.183,61.340
-0.108,-0.344,0.712,40.955,-5.737,59.082
-0.025,-0.268,0.767,26.794,-9.033,56.335
0.063,-0.289,0.822,7.751,-6.531,51.575
0.092,-0.280,0.887,-13.916,-2.991,46.143
0.149,-0.372,0.916,-21.545,1.587,39.917
0.149,-0.445,0.924,-19.531,5.859,36.987
0.113,-0.501,0.806,-13.123,11.353,37.231
0.107,-0.646,0.635,-1.465,11.414,40.344
0.095,-0.722,0.554,3.052,6.042,51.086
0.089,-0.622,0.450,7.446,-2.930,68.420
0.170,-0.204,0.516,7.263,-18.188,82.825
0.308,0.199,0.869,9.949,-36.316,78.979
0.394,0.356,1.162,16.235,-42.175,52.979
0.527,0.223,1.443,26.367,-36.438,20.874
0.637,0.229,1.609,16.541,-22.034,0.244
0.715,0.267,1.709,-10.803,-0.977,-14.465
0.739,0.282,1.791,-32.715,21.423,-34.302
0.720,-0.033,1.738,-27.100,44.006,-59.021
0.650,-0.350,1.610,-5.981,61.951,-75.317
0.584,-0.543,1.451,21.606,74.646,-75.989
0.547,-0.658,1.092,51.147,82.214,-67.566
0.579,-0.613,0.868,68.176,78.918,-54.993
0.674,-0.325,0.735,71.899,68.054,-41.199
0.784,-0.151,0.656,64.941,57.495,-38.086
0.868,-0.106,0.806,40.894,45.105,-44.434
0.879,-0.228,0.918,17.761,39.063,-53.284
0.841,-0.474,0.995,-0.183,37.292,-60.852
0.789,-0.607,0.995,-14.648,34.546,-59.814
0.732,-0.822,0.995,-9.155,29.114,-51.575
0.648,-0.941,0.820,11.047,30.457,-42.603
0.606,-0.889,0.757,20.386,20.630,-25.574
0.574,-0.742,0.723,24.658,11.047,-9.094
0.567,-0.526,0.749,19.409,2.197,2.319
0.541,-0.362,0.801,9.033,-4.578,7.446
0.493,-0.298,0.871,-5.249,-8.911,6.165
0.426,-0.374,0.950,-19.409,-11.047,1.221
0.368,-0.464,1.055,-29.968,-11.169,-1.831
0.308,-0.631,1.130,-33.997,-9.033,-1.892
0.250,-0.655,1.171,-30.029,-4.761,3.601
0.185,-0.608,1.103,-18.799,-0.427,12.207
0.116,-0.480,0.989,-5.920,2.563,19.409
0.076,-0.361,0.889,2.625,2.686,23.254
0.068,-0.224,0.864,2.136,0.305,24.292
0.069,-0.169,0.914,-6.226,-1.526,21.240
0.059,-0.200,0.929,-15.991,-0.916,15.991
0.043,-0.278,0.960,-24.536,0.305,11.414
0.018,-0.342,0.973,-26.306,2.136,10.803
-0.007,-0.374,0.946,-21.301,4.089,12.390
-0.013,-0.344,0.935,-12.512,4.089,14.954

0.620,-0.752,1.238,4.578,9.399,20.874
0.652,-0.761,1.174,7.141,13.672,29.602
0.690,-0.726,1.089,8.911,15.015,39.490
0.736,-0.701,1.029,9.216,14.160,47.791
0.758,-0.619,1.008,5.615,12.085,55.054
0.783,-0.534,1.010,3.662,9.338,61.279
0.813,-0.548,0.958,2.136,6.653,63.721
0.833,-0.538,0.917,-1.648,3.845,67.078
0.894,-0.577,0.915,-6.287,-0.427,70.129
0.923,-0.615,0.887,-10.437,-3.418,73.975
0.948,-0.640,0.907,-19.226,-6.470,80.200
0.996,-0.571,0.984,-24.414,-11.169,87.097
1.002,-0.521,1.043,-25.391,-13.123,92.773
1.009,-0.413,1.074,-22.827,-13.123,96.741
1.028,-0.247,1.152,-17.273,-13.672,97.473
0.999,-0.100,1.099,-7.874,-10.437,92.590
0.915,0.103,0.939,3.845,-5.798,83.130
0.827,0.208,0.576,7.446,-3.601,67.993
0.746,0.294,0.474,-4.578,-10.864,48.950
0.685,0.291,0.401,-26.001,-21.423,31.250
0.665,0.171,0.612,-51.575,-34.180,12.573
0.627,0.046,0.760,-66.223,-40.527,-2.258
0.575,-0.070,0.872,-69.397,-40.710,-13.306
0.567,-0.157,1.050,-67.505,-39.246,-20.630
0.529,-0.091,1.063,-57.678,-30.396,-22.644
0.478,-0.011,1.040,-41.199,-19.592,-24.597
0.346,0.253,0.953,-19.165,-9.644,-28.992
0.095,0.543,0.490,6.592,-0.916,-39.368
-0.047,0.781,0.050,31.433,-2.502,-57.434
-0.185,0.895,-0.144,37.354,-16.724,-78.186
-0.279,0.880,-0.074,17.944,-36.682,-99.487
-0.352,0.803,0.269,-3.357,-53.589,-117.676
-0.465,0.683,0.574,-15.198,-58.350,-132.324
-0.613,0.539,0.699,-15.869,-48.645,-142.029
-0.835,0.388,0.715,-11.841,-31.982,-145.508
-1.151,0.479,0.632,-14.160,-12.390,-140.015
-1.540,1.006,0.331,-16.052,0.366,-134.644
-2.064,1.339,0.090,-15.259,-2.014,-150.024
-2.402,0.992,-0.096,-15.625,-19.775,-183.228
-2.641,0.323,0.282,-43.152,-51.086,-209.534
-2.527,-0.133,1.052,-88.928,-86.121,-205.994
-2.167,-0.605,1.819,-113.281,-103.882,-191.956
-1.738,-1.066,2.279,-99.304,-98.450,-177.185
-1.275,-1.592,2.380,-29.114,-75.378,-161.804
-1.025,-2.024,1.967,59.448,-40.833,-136.292
-0.978,-1.900,1.453,130.066,-9.705,-93.628
-0.954,-1.640,1.023,166.931,3.357,-47.180
-0.860,-1.165,0.866,161.133,3.601,-2.563
-0.701,-0.600,0.965,118.103,-0.977,34.363
-0.589,-0.170,1.119,71.045,-0.732,55.786
-0.476,0.085,1.200,35.400,7.935,63.049
-0.466,0.307,0.993,14.771,22.400,65.857
-0.465,0.445,0.781,-1.221,32.715,62.317
-0.453,0.599,0.609,-14.282,33.813,56.030
-0.463,0.687,0.462,-24.719,28.442,47.913
-0.481,0.579,0.402,-30.762,15.503,35.950
-0.483,0.383,0.497,-30.273,-1.587,24.597
-0.458,0.240,0.712,-25.940,-17.517,18.066
-0.450,0.045,0.792,-18.311,-25.696,13.794
-0.493,-0.084,0.871,-6.287,-29.419,13.611
-0.510,-0.097,0.949,3.113,-34.851,17.883
-0.556,-0.038,1.035,9.949,-39.673,21.179
-0.604,-0.079,1.103,17.334,-43.335,20.935
-0.625,-0.123,1.261,20.996,-44.495,20.508
-0.644,-0.118,1.393,20.447,-38.269,21.729
-0.707,-0.129,1.278,12.146,-22.766,23.071
-0.769,-0.205,1.172,-5.737,-6.775,23.987
-0.861,-0.366,0.973,-16.113,5.920,24.963
-0.930,-0.489,0.790,-16.907,13.245,28.503
-0.985,-0.611,0.699,-9.155,11.108,35.095
-1.035,-0.731,0.533,6.348,7.690,44.739
-1.050,-0.742,0.590,15.869,-0.671,59.998
-1.036,-0.597,0.579,24.536,-6.042,76.660
-1.008,-0.402,0.554,31.860,-9.460,90.027
-0.948,-0.214,0.601,27.893,-12.024,96.680
-0.868,-0.077,0.633,17.578,-11.597,98.755
-0.785,-0.123,0.646,-1.526,-9.033,96.863
-0.700,-0.088,0.743,-20.935,-6.592,94.543
-0.584,-0.117,0.703,-27.222,-3.845,90.454
-0.476,-0.112,0.663,-20.630,-2.197,85.754
-0.392,-0.092,0.647,-18.005,-3.662,81.177
-0.311,-0.041,0.737,-20.081,-6.958,77.271
-0.250,0.029,0.898,-29.114,-9.705,71.472
-0.117,0.065,1.003,-27.588,-8.728,61.890
-0.023,0.178,1.106,-22.217,-5.920,53.101
0.057,0.110,1.042,-14.221,-0.793,41.199
0.118,-0.005,1.050,-8.911,1.770,28.992
0.216,-0.185,0.970,-7.202,3.479,20.813
0.335,-0.282,1.037,-5.859,2.258,16.113
0.453,-0.339,1.114,-3.906,0.854,14.221
0.529,-0.312,1.099,4.028,4.639,13.000
0.585,-0.164,1.096,10.742,6.958,12.939
0.632,-0.062,1.102,11.902,8.179,7.935
0.675,0.117,1.188,5.432,8.850,-1.038
0.705,0.140,1.425,-5.249,11.353,-18.005
0.715,-0.013,1.448,-2.686,21.484,-40.222
0.727,-0.074,1.435,-7.263,33.875,-52.612
0.729,-0.182,1.511,-18.127,43.457,-63.110
0.690,-0.308,1.390,-12.634,55.847,-70.557
0.662,-0.387,1.216,-0.549,62.866,-73.853
0.649,-0.497,1.103,16.174,61.340,-73.242
0.683,-0.454,0.960,34.912,57.251,-66.284
0.745,-0.252,0.939,45.410,47.913,-54.260
0.802,0.099,0.867,49.561,41.504,-45.288
0.838,0.236,0.861,43.518,35.828,-46.570
0.828,0.209,0.899,26.733,31.982,-53.772
0.750,0.114,0.903,6.470,30.029,-60.242
0.693,-0.146,1.063,-9.399,24.658,-69.397
0.610,-0.371,1.126,-10.071,21.851,-74.158
0.534,-0.538,1.099,-3.235,22.522,-72.510
0.458,-0.654,1.064,1.221,21.484,-65.430
0.374,-0.771,0.997,1.953,20.630,-56.274
0.312,-0.874,0.984,-1.038,16.968,-45.288
0.294,-0.914,0.906,-7.202,12.512,-32.349
0.269,-0.749,1.134,-19.897,6.165,-19.958
0.270,-0.776,1.125,-13.489,6.226,-15.442
0.249,-0.784,1.203,-14.526,7.874,-9.460
0.194,-0.770,1.129,-12.939,12.695,-2.563
0.140,-0.742,1.026,-10.071,16.296,5.188

-1.876,0.899,0.337,-25.940,-19.531,-91.003
-2.286,0.928,0.221,-41.870,-28.564,-112.305
-2.706,0.668,0.119,-61.829,-50.293,-141.418
-2.842,0.074,0.568,-99.121,-90.393,-163.025
-2.576,-0.334,1.439,-160.950,-133.118,-163.879
-2.073,-0.603,2.509,-214.600,-156.860,-153.442
-1.365,-1.288,3.605,-212.402,-156.128,-150.085
-0.670,-2.040,4.000,-115.723,-112.122,-145.447
-0.365,-2.539,3.508,47.913,-33.569,-121.094
-0.587,-2.608,2.343,208.557,45.532,-78.125
-0.858,-2.256,1.007,323.181,92.102,-20.020
-0.977,-1.506,0.110,349.792,91.736,42.480
-0.913,-0.740,-0.175,310.913,59.204,95.703
-0.803,0.187,0.033,226.135,18.372,133.240
-0.585,0.809,0.366,136.169,-8.972,143.494
-0.380,1.120,0.623,66.650,-20.752,127.747
-0.288,1.183,0.490,30.823,-18.555,101.074
-0.298,1.030,0.268,13.794,-16.846,69.397
-0.342,0.917,0.093,-5.188,-25.208,46.448
-0.384,0.782,0.071,-29.785,-39.856,30.823
-0.400,0.668,0.256,-54.688,-58.777,19.470
-0.384,0.398,0.464,-71.472,-74.036,9.460
-0.392,0.142,0.713,-73.792,-83.191,4.395
-0.295,0.062,1.005,-60.425,-88.684,8.118
-0.274,-0.061,1.207,-34.973,-84.473,12.207
-0.259,-0.005,1.166,0.122,-68.604,19.470
-0.301,0.221,1.173,19.836,-57.678,28.748
-0.327,0.415,1.073,23.804,-48.462,30.579
-0.368,0.546,1.095,16.174,-44.312,25.635
-0.448,0.478,1.159,0.916,-39.307,14.465
-0.465,0.186,1.139,-13.733,-31.982,1.648
-0.488,-0.108,1.210,-29.053,-24.536,-2.991
-0.528,-0.295,1.234,-35.767,-14.771,-0.427
-0.580,-0.416,1.202,-36.743,-4.028,6.165
-0.644,-0.420,1.110,-29.358,5.798,15.198
-0.692,-0.414,0.989,-19.958,13.977,22.400
-0.720,-0.410,0.957,-9.277,17.944,27.649
-0.741,-0.431,0.830,1.953,21.362,31.982
-0.727,-0.352,0.765,5.981,21.484,37.964
-0.701,-0.308,0.745,8.179,18.005,42.664
-0.670,-0.268,0.687,5.920,15.503,45.471
-0.614,-0.232,0.713,0.244,11.597,46.509
-0.574,-0.336,0.819,-8.179,7.263,44.189
-0.528,-0.367,0.932,-11.108,6.653,45.044
-0.461,-0.316,0.971,-9.399,7.935,47.241
-0.382,-0.217,0.929,-1.465,9.888,46.875
-0.310,-0.225,0.853,8.850,10.193,42.664
-0.243,-0.107,0.873,14.282,7.629,41.199
-0.179,-0.030,0.881,13.855,5.554,38.452
-0.140,-0.022,0.977,6.592,4.028,32.654
-0.128,-0.138,1.024,-0.732,5.127,24.780
-0.126,-0.283,1.047,-3.113,8.484,18.250
-0.102,-0.394,1.102,-1.892,10.803,16.174
-0.049,-0.433,1.176,0.061,12.634,17.151
0.006,-0.346,1.213,4.822,16.296,18.494
0.010,-0.276,1.094,11.536,22.034,17.517
0.012,-0.141,0.925,12.451,26.001,13.123
0.037,-0.045,0.930,3.174,22.766,4.700
0.060,-0.224,0.969,-5.005,19.531,-9.155
0.085,-0.387,1.104,-12.939,15.747,-19.531
0.161,-0.491,1.182,-12.512,16.602,-24.231
0.229,-0.564,1.116,-2.502,21.545,-27.039
0.267,-0.467,1.012,6.470,26.428,-24.292
0.300,-0.421,0.873,7.690,30.273,-24.475
0.337,-0.412,0.774,4.211,30.396,-28.198
0.396,-0.440,0.729,-11.719,28.503,-31.372
0.453,-0.480,0.843,-33.081,24.292,-34.241
0.500,-0.567,1.001,-52.612,21.423,-35.583
0.536,-0.648,1.093,-62.927,22.034,-33.691
0.547,-0.740,1.206,-65.918,23.376,-26.917
0.615,-0.647,1.337,-61.646,23.437,-13.062
0.741,-0.418,1.410,-48.218,24.780,2.625
0.840,0.073,1.443,-19.348,28.259,17.456
0.888,0.529,1.211,15.991,34.546,24.414
0.903,0.855,0.931,43.823,37.048,20.447
0.882,1.181,0.776,47.546,32.104,12.390
0.847,1.334,0.750,31.128,23.193,-1.709
0.785,1.265,0.916,4.700,13.123,-24.414
0.710,0.951,1.096,-20.569,6.226,-50.598
0.615,0.530,1.239,-34.607,5.371,-73.242
0.510,-0.006,1.349,-36.377,7.446,-89.539
0.393,-0.602,1.274,-30.884,14.709,-96.558
0.295,-1.014,1.158,-24.719,21.057,-88.379
0.237,-1.298,1.039,-16.418,23.071,-71.655
0.227,-1.429,1.005,-6.226,20.020,-51.331
0.265,-1.359,0.992,3.235,16.479,-28.381
0.308,-1.211,0.988,8.362,14.221,-7.568
0.363,-0.989,1.024,6.653,13.184,9.460
0.395,-0.768,1.027,7.263,15.015,23.621
0.395,-0.549,0.960,11.597,19.104,33.630
0.374,-0.312,0.842,16.785,21.118,41.443
0.320,-0.128,0.688,23.682,20.142,45.105
0.251,-0.014,0.563,26.001,14.160,45.837
0.206,0.063,0.585,22.522,4.272,44.922
0.196,0.074,0.677,15.564,-5.188,42.114
0.160,0.108,0.901,2.930,-12.329,39.124
0.120,0.064,0.982,-5.737,-13.977,34.607
0.069,-0.036,1.119,-12.573,-13.245,29.602
0.016,-0.085,1.180,-14.343,-10.071,27.344
-0.022,-0.154,1.210,-10.681,-6.531,25.940
-0.046,-0.179,1.184,-2.380,-3.113,25.574
-0.043,-0.127,1.160,5.676,-0.732,26.733
-0.019,-0.044,1.108,9.277,1.770,25.574
-0.023,0.039,1.035,7.446,5.127,21.912
-0.054,-0.029,0.937,-0.549,7.568,15.625
-0.069,-0.147,0.942,-8.911,5.615,10.620
-0.078,-0.228,0.987,-10.864,2.991,10.193
-0.073,-0.237,1.058,-6.592,1.282,12.512
-0.071,-0.194,1.042,0.916,1.770,15.442
-0.062,-0.141,1.034,6.958,2.869,17.517
-0.041,-0.040,0.995,10.803,4.028,17.639
-0.010,0.035,0.972,11.230,5.615,15.015
-0.001,0.067,0.913,6.592,7.019,9.888
-0.013,0.014,0.860,-0.183,8.118,4.517
-0.034,-0.042,0.826,-4.028,6.165,0.488
-0.035,-0.106,0.840,-4.028,2.808,-1.343
-0.021,-0.114,0.917,-3.174,-1.038,-1.648
-0.017,-0.129,0.967,-0.549,-3.052,-1.404
-0.018,-0.187,0.976,3.601,-3.296,-2.075

-1.881,0.262,-0.421,-17.944,-8.118,-168.274
-2.136,0.091,-0.223,-37.415,-38.025,-162.903
-2.264,0.095,0.225,-52.856,-65.369,-149.475
-2.240,-0.061,0.756,-54.138,-85.510,-141.663
-2.242,-0.216,1.244,-51.941,-90.881,-134.277
-2.135,-0.158,1.560,-44.373,-85.815,-122.986
-1.874,-0.072,1.961,-37.231,-76.660,-120.667
-1.526,-0.530,2.173,-13.428,-57.800,-133.911
-1.152,-1.129,2.133,33.752,-28.748,-143.616
-0.947,-1.536,1.573,90.637,6.165,-130.737
-0.910,-1.730,0.997,136.230,30.762,-103.638
-0.959,-1.852,0.448,165.955,35.095,-67.566
-0.908,-1.585,0.181,166.504,19.714,-15.320
-0.758,-0.846,0.576,115.967,-9.216,41.809
-0.563,0.006,1.123,57.129,-26.428,83.130
-0.370,0.568,1.457,12.634,-23.376,94.116
-0.315,0.921,1.503,-11.353,-4.944,86.487
-0.327,0.824,1.237,-23.987,17.700,65.979
-0.391,0.800,0.903,-35.583,32.104,52.185
-0.402,0.822,0.656,-50.110,34.119,44.678
-0.438,0.773,0.560,-64.331,24.536,36.560
-0.439,0.623,0.430,-58.472,12.634,26.978
-0.435,0.466,0.469,-46.997,-6.348,20.752
-0.407,0.271,0.573,-33.020,-23.865,16.724
-0.372,0.251,0.738,-17.700,-37.231,18.250
-0.336,0.258,0.942,-6.836,-45.227,20.325
-0.330,0.222,1.061,0.305,-46.570,19.775
-0.375,0.219,1.104,6.592,-44.128,19.653
-0.453,0.168,1.141,11.536,-42.358,19.287
-0.491,0.092,1.207,17.273,-40.283,18.860
-0.480,0.012,1.321,14.587,-36.621,19.897
-0.463,0.043,1.388,6.165,-26.001,22.827
-0.489,-0.093,1.418,-2.930,-11.597,22.949
-0.474,-0.320,1.440,-8.911,2.991,21.667
-0.537,-0.465,1.283,-5.798,20.386,26.428
-0.666,-0.493,1.115,4.028,34.119,34.424
-0.810,-0.533,0.918,21.484,39.673,40.588
-0.938,-0.634,0.555,42.725,40.222,45.166
-0.983,-0.604,0.576,52.368,25.696,55.237
-0.965,-0.597,0.686,56.824,12.878,66.040
-0.962,-0.490,0.834,49.744,7.019,78.247
-0.917,-0.339,0.942,37.292,8.606,86.975
-0.863,-0.303,0.876,29.846,15.869,86.792
-0.824,-0.359,0.772,20.142,24.292,82.825
-0.752,-0.374,0.685,8.179,28.503,82.642
-0.673,-0.247,0.669,-11.108,29.724,86.853
-0.622,-0.065,0.737,-27.405,28.870,88.867
-0.596,-0.082,0.790,-33.630,29.053,81.299
-0.565,-0.195,0.754,-29.053,29.907,71.228
-0.514,-0.196,0.759,-19.775,27.039,67.932
-0.432,-0.095,0.742,-11.658,22.156,67.383
-0.297,-0.052,0.805,-0.488,15.198,63.477
-0.163,-0.027,0.909,5.798,10.681,57.129
-0.070,0.007,0.920,9.338,12.634,50.598
0.008,0.010,0.875,12.390,16.357,41.931
0.058,0.015,0.822,14.221,18.250,32.837
0.119,0.033,0.791,11.047,17.639,24.414
0.180,-0.052,0.797,8.484,14.404,13.489
0.251,-0.157,0.808,9.277,8.545,3.540
0.363,-0.227,0.885,13.123,3.357,-3.906
0.499,-0.320,1.024,18.250,-1.221,-10.559
0.612,-0.278,1.061,18.250,0.671,-13.428
0.687,-0.203,1.156,12.146,4.028,-15.747
0.763,-0.211,1.135,0.854,10.254,-22.766
0.824,-0.090,1.161,-6.409,14.526,-30.151
0.867,-0.025,1.236,-13.916,17.761,-39.856
0.869,-0.170,1.251,-17.029,21.301,-51.880
0.933,-0.151,1.212,-4.700,25.635,-54.382
1.011,-0.270,1.297,2.930,24.780,-51.086
1.071,-0.208,1.259,12.268,27.954,-39.490
1.127,0.062,1.251,24.414,32.837,-23.560
1.168,0.441,1.164,37.903,37.476,-14.771
1.162,0.848,1.000,53.284,42.236,-17.822
1.086,1.027,0.777,54.260,44.739,-35.583
0.968,0.805,0.615,38.635,43.518,-62.317
0.778,0.449,0.540,9.338,37.842,-83.801
0.600,-0.076,0.592,-20.508,27.222,-98.328
0.488,-0.640,0.848,-36.682,13.489,-102.661
0.394,-0.981,1.030,-34.912,5.371,-92.163
0.307,-1.166,1.145,-19.165,2.319,-75.500
0.246,-1.323,1.117,0.122,2.197,-58.594
0.250,-1.395,1.013,8.606,2.808,-38.452
0.195,-1.092,1.144,-4.395,1.343,-17.090
0.219,-0.976,1.057,-4.517,3.601,-3.967
0.225,-0.893,1.082,-10.315,4.639,3.296
0.204,-0.831,1.061,-14.221,6.287,12.024
0.186,-0.723,1.063,-14.954,7.019,23.254
0.188,-0.513,1.089,-8.850,6.592,34.851
0.203,-0.262,1.074,1.099,5.981,43.518
0.216,0.050,1.017,9.338,6.836,46.692
0.221,0.194,0.993,11.230,6.531,41.992
0.194,0.217,0.946,7.202,6.775,33.752
0.156,0.203,0.928,0.427,6.531,25.940
0.113,0.087,0.917,-6.348,5.493,18.188
0.073,0.005,0.918,-10.315,3.723,14.038
0.042,-0.090,0.948,-12.878,1.404,12.207
0.014,-0.153,0.996,-13.184,-0.122,11.658
-0.011,-0.203,1.019,-11.475,-0.183,11.841
-0.030,-0.198,1.044,-7.141,0.366,11.597
-0.041,-0.180,1.010,-6.042,2.808,10.315
-0.061,-0.192,0.975,-7.080,4.639,7.935
-0.079,-0.204,0.880,-8.179,5.798,5.676
-0.070,-0.246,0.865,-8.789,3.113,4.150
-0.046,-0.281,0.884,-7.690,-0.549,4.944
-0.021,-0.221,0.927,-3.296,-3.601,8.972
0.012,-0.150,0.975,1.282,-5.554,11.719
0.051,-0.037,1.001,5.310,-5.493,12.573
0.090,0.099,1.033,5.981,-2.747,10.498
0.109,0.155,1.031,1.160,1.282,3.906
0.073,0.086,0.960,-5.371,6.592,-4.456
0.022,-0.040,0.847,-9.521,9.521,-11.169
-0.004,-0.163,0.820,-11.169,7.385,-14.832
0.000,-0.258,0.839,-9.155,2.747,-14.771
0.003,-0.305,0.876,-3.418,-1.160,-11.719
0.004,-0.297,0.891,2.197,-3.845,-7.080
0.016,-0.277,0.893,7.568,-6.287,-3.662
0.051,-0.163,0.924,10.925,-8.301,-1.221
0.067,-0.130,0.932,7.690,-8.301,-1.831
0.072,-0.167,0.992,0.000,-7.202,-4.211

-1.911,0.782,-0.693,69.885,-24.292,-133.240
-2.190,0.718,-0.523,35.889,-54.321,-152.344
-2.414,0.416,-0.059,-8.545,-85.815,-171.692
-2.490,0.043,0.535,-51.819,-108.459,-180.969
-2.433,-0.316,1.043,-83.679,-118.774,-178.650
-2.261,-0.668,1.635,-106.140,-119.934,-169.556
-1.927,-1.179,2.179,-99.915,-115.112,-155.518
-1.500,-1.554,2.525,-49.500,-94.421,-133.057
-1.088,-1.741,2.443,39.185,-59.204,-101.563
-0.850,-1.776,1.965,134.094,-17.212,-66.162
-0.807,-1.395,1.352,207.581,15.015,-25.696
-0.935,-0.769,0.668,247.131,30.151,9.827
-0.938,-0.368,0.131,245.056,22.949,33.081
-0.841,0.172,0.257,187.744,-3.845,52.490
-0.683,0.639,0.656,90.576,-28.015,65.369
-0.461,0.950,1.210,4.211,-36.926,60.913
-0.311,0.896,1.422,-50.720,-25.452,42.664
-0.276,0.733,1.466,-80.017,-5.798,21.912
-0.320,0.518,1.252,-87.158,13.489,6.287
-0.381,0.362,1.048,-82.947,23.682,-1.160
-0.444,0.251,0.892,-74.158,23.010,-2.747
-0.496,0.121,0.814,-67.688,16.846,-1.831
-0.521,-0.027,0.757,-43.091,8.118,0.549
-0.512,-0.118,0.839,-30.090,-5.676,5.310
-0.499,-0.021,0.956,-21.606,-15.991,13.367
-0.498,0.002,1.039,-16.479,-22.888,17.944
-0.490,0.005,1.160,-6.287,-26.550,19.714
-0.483,0.002,1.301,2.625,-27.588,22.400
-0.492,-0.063,1.390,6.165,-22.400,23.804
-0.525,-0.082,1.455,4.761,-13.733,25.757
-0.505,-0.117,1.514,5.005,-3.052,26.978
-0.553,-0.212,1.435,11.536,12.268,27.222
-0.609,-0.299,1.280,15.442,29.358,28.015
-0.666,-0.358,1.077,21.851,42.175,29.968
-0.709,-0.485,0.780,26.794,50.598,32.043
-0.724,-0.637,0.721,23.071,49.438,35.889
-0.716,-0.660,0.509,25.269,45.593,44.128
-0.689,-0.610,0.573,21.423,34.424,54.932
-0.647,-0.549,0.641,17.700,25.879,63.965
-0.630,-0.408,0.765,12.390,21.790,71.899
-0.661,-0.359,0.807,9.705,23.010,74.036
-0.699,-0.360,0.855,3.296,26.550,71.106
-0.724,-0.485,0.868,0.427,29.724,66.589
-0.754,-0.636,0.713,1.526,34.485,65.125
-0.713,-0.608,0.659,0.854,33.081,70.557
-0.620,-0.550,0.544,2.869,28.870,76.599
-0.512,-0.431,0.451,2.930,23.743,82.275
-0.408,-0.337,0.393,-4.272,17.395,85.449
-0.311,-0.216,0.421,-17.151,9.644,88.135
-0.235,-0.118,0.532,-26.917,1.953,87.952
-0.193,-0.072,0.657,-31.799,-3.967,81.848
-0.182,-0.075,0.808,-32.166,-8.362,72.144
-0.133,-0.050,0.933,-27.954,-10.315,65.552
-0.099,-0.044,1.105,-24.048,-8.667,58.777
-0.080,-0.093,1.229,-26.489,-2.502,52.979
-0.060,-0.115,1.188,-22.522,6.958,47.241
-0.005,-0.103,1.120,-14.343,14.221,40.527
0.031,-0.095,1.028,-7.446,19.104,32.532
