aX,aY,aZ,gX,gY,gZ
-0.288,0.489,0.623,-94.727,92.896,-283.020
-0.274,0.496,0.625,-89.722,91.797,-288.391
-0.294,0.392,0.548,-86.670,92.896,-296.936
-0.319,0.211,0.458,-83.984,93.079,-304.626
-0.296,-0.024,0.508,-81.299,89.417,-307.556
-0.269,-0.090,0.450,-77.271,89.172,-303.772
-0.232,-0.086,0.409,-74.158,89.539,-294.922
-0.213,-0.209,0.338,-74.585,89.783,-289.246
-0.176,-0.195,0.257,-75.562,90.454,-281.006
-0.125,-0.144,0.300,-81.055,87.524,-273.010
-0.099,-0.035,0.297,-90.088,88.867,-269.287
-0.095,0.045,0.229,-101.563,90.942,-270.691
-0.171,-0.218,0.044,-109.070,91.248,-278.015
-0.169,-0.467,-0.145,-108.337,83.801,-280.029
-0.120,-0.568,-0.158,-98.328,66.589,-271.362
-0.049,-0.628,-0.144,-83.374,50.720,-259.766
0.020,-0.439,-0.093,-74.219,38.818,-246.094
0.072,-0.351,-0.046,-75.317,31.128,-240.417
0.102,-0.395,-0.040,-83.496,27.344,-242.432
0.138,-0.530,-0.119,-92.651,24.963,-245.728
0.134,-0.703,-0.219,-98.816,21.301,-248.291
0.159,-0.929,-0.309,-100.159,13.184,-247.253
0.169,-1.333,-0.339,-93.811,0.183,-241.272
0.295,-1.585,-0.263,-81.543,-15.015,-223.816
0.364,-1.714,-0.177,-64.514,-25.879,-196.838
0.474,-1.668,-0.166,-49.805,-31.738,-173.035
0.562,-1.620,-0.049,-46.204,-36.743,-150.269
0.642,-1.632,-0.030,-56.580,-33.936,-131.531
0.695,-1.658,0.060,-72.693,-31.677,-115.295
0.724,-1.842,-0.020,-81.726,-28.564,-102.661
0.747,-1.953,0.020,-79.041,-31.677,-85.632
0.786,-2.049,0.091,-66.223,-38.025,-65.491
0.848,-2.001,0.203,-49.927,-42.969,-40.222
0.894,-1.884,0.289,-37.415,-43.518,-14.404
0.959,-1.544,0.426,-31.128,-40.161,8.911
1.005,-1.243,0.497,-31.738,-33.203,24.780
1.031,-1.074,0.465,-33.020,-23.193,30.273
1.038,-0.974,0.400,-29.541,-16.052,31.250
1.031,-0.950,0.353,-22.644,-11.841,30.762
1.017,-0.919,0.308,-14.893,-9.216,32.532
1.009,-0.838,0.278,-8.606,-7.568,37.048
0.997,-0.712,0.258,-4.517,-5.615,41.992
0.989,-0.562,0.256,-2.319,-3.784,44.678
0.976,-0.468,0.229,-1.099,-1.526,43.335
0.964,-0.408,0.221,-0.427,0.610,39.612
0.946,-0.383,0.188,0.427,2.991,35.095
0.927,-0.396,0.161,2.380,3.906,30.273
0.916,-0.338,0.175,5.310,3.113,26.978
0.904,-0.287,0.166,7.324,3.174,22.888

1.043,-1.250,0.366,8.545,30.212,26.855
1.015,-1.328,0.345,8.606,36.072,39.490
0.990,-1.372,0.362,9.216,41.077,54.688
0.949,-1.388,0.323,10.803,46.692,70.984
0.896,-1.415,0.251,13.733,51.636,86.182
0.834,-1.415,0.166,18.188,54.077,101.440
0.776,-1.402,0.079,24.597,53.528,117.249
0.721,-1.378,-0.007,33.569,50.842,132.080
0.646,-1.319,-0.085,44.006,45.898,146.790
0.578,-1.335,-0.125,51.758,39.673,159.607
0.495,-1.373,-0.167,55.603,32.898,173.096
0.394,-1.435,-0.240,57.251,27.649,190.308
0.293,-1.441,-0.290,58.411,19.958,211.426
0.196,-1.368,-0.354,61.951,10.437,236.023
0.103,-1.212,-0.362,68.420,-0.854,259.521
0.042,-1.045,-0.315,74.951,-12.634,281.189
-0.070,-0.859,-0.315,77.515,-20.996,298.462
-0.129,-0.755,-0.283,81.848,-33.142,311.829
-0.165,-0.596,-0.057,83.923,-48.401,323.181
-0.226,-0.488,-0.002,86.609,-52.490,329.956
-0.287,-0.367,-0.062,89.111,-54.871,333.313
-0.392,-0.430,-0.005,96.191,-61.707,334.961
-0.506,-0.410,-0.056,102.356,-67.078,338.989
-0.596,-0.320,0.008,106.079,-76.477,348.022
-0.684,-0.202,0.037,107.239,-85.205,355.896
-0.720,-0.047,0.157,107.544,-95.459,362.976
-0.728,0.140,0.331,106.995,-103.699,366.699
-0.729,0.342,0.446,106.506,-107.056,365.234
-0.726,0.396,0.552,106.995,-108.276,356.567
-0.757,0.380,0.625,109.863,-108.398,346.619
-0.797,0.343,0.699,115.234,-108.337,339.050
-0.839,0.292,0.749,125.488,-109.070,334.595
-0.882,0.366,0.820,136.841,-111.084,334.412
-0.891,0.485,0.929,147.583,-113.770,335.632
-0.868,0.669,1.039,153.442,-113.770,335.632
-0.823,0.945,1.036,153.748,-110.107,333.618
-0.775,1.180,0.987,148.682,-104.858,325.562
-0.723,1.273,1.003,140.015,-103.760,310.913
-0.651,1.347,1.127,129.028,-103.699,296.631
-0.568,1.550,1.257,114.929,-99.792,284.363
-0.456,1.787,1.359,102.417,-91.492,271.973
-0.335,2.063,1.443,88.501,-80.505,255.981
-0.238,2.346,1.502,78.735,-68.054,235.901
-0.068,2.749,1.498,69.458,-54.504,211.365
0.070,2.686,1.542,56.580,-41.565,177.185
0.168,3.078,1.510,43.457,-21.423,151.123
0.253,3.229,1.431,31.494,-9.644,119.873
0.312,3.366,1.354,22.095,4.700,81.238
0.340,3.421,1.256,16.968,14.893,42.847
0.338,3.412,1.184,9.583,24.780,3.296
0.299,3.343,1.070,1.770,33.691,-35.583
0.248,3.230,1.010,-5.066,39.612,-74.341
0.177,3.035,0.999,-13.000,44.250,-111.938
0.094,2.809,1.009,-20.996,49.561,-146.545
-0.001,2.552,0.996,-29.236,55.359,-177.246
-0.083,2.294,1.004,-36.255,60.852,-203.552
-0.154,2.059,1.006,-41.687,65.735,-224.365
-0.208,1.860,1.038,-47.607,70.801,-240.784
-0.258,1.703,1.033,-54.932,77.087,-253.357
-0.300,1.554,1.020,-60.303,83.130,-265.076
-0.333,1.437,1.014,-62.195,87.646,-276.001
-0.365,1.308,0.962,-60.913,92.224,-286.316
-0.385,1.187,1.000,-58.655,94.604,-295.105
-0.402,1.080,0.990,-56.641,99.243,-303.284
-0.428,0.946,0.944,-56.824,104.797,-310.059
-0.436,0.717,0.898,-59.204,110.840,-316.223
-0.435,0.616,0.834,-62.561,115.295,-316.650
-0.426,0.511,0.733,-64.819,118.286,-313.416
-0.399,0.432,0.673,-63.721,118.591,-311.157
-0.375,0.422,0.597,-57.251,116.638,-307.739
-0.340,0.383,0.547,-49.377,114.380,-307.129
-0.294,0.408,0.595,-48.157,111.938,-306.580
-0.280,0.350,0.540,-52.429,114.258,-308.350
-0.268,0.264,0.489,-58.167,117.004,-311.401
-0.271,0.147,0.391,-61.035,117.920,-313.110
-0.256,0.002,0.356,-59.021,116.028,-313.354
-0.222,-0.057,0.352,-50.903,111.450,-310.547
-0.207,-0.122,0.286,-42.603,109.924,-304.382
-0.169,-0.225,0.239,-34.363,108.093,-300.293
-0.138,-0.206,0.158,-27.344,106.262,-292.114
-0.091,-0.140,0.128,-24.658,104.614,-285.828
-0.059,-0.111,0.051,-26.001,102.356,-282.654
-0.047,-0.028,0.047,-28.687,100.281,-283.447
-0.067,-0.077,-0.015,-34.180,97.473,-288.208
-0.097,-0.197,-0.081,-38.513,93.445,-294.800
-0.120,-0.466,-0.152,-36.804,84.473,-298.401
-0.135,-0.802,-0.218,-28.503,73.486,-296.692
-0.067,-1.056,-0.261,-14.954,60.547,-282.959
0.014,-1.042,-0.202,-7.996,48.889,-262.268
0.070,-0.986,-0.208,-9.521,41.321,-240.845
0.109,-1.063,-0.236,-24.353,42.542,-226.746
0.161,-1.125,-0.296,-45.410,40.222,-211.792
0.219,-1.218,-0.346,-62.866,36.316,-197.693
0.264,-1.254,-0.382,-73.547,27.954,-183.960
0.320,-1.391,-0.342,-76.355,17.395,-172.852
0.349,-1.556,-0.304,-71.655,6.226,-160.706
0.425,-1.611,-0.189,-61.340,-2.441,-145.020
0.462,-1.780,-0.222,-47.913,-6.836,-128.418
0.529,-1.711,-0.227,-40.405,-9.644,-107.361
0.579,-1.686,-0.207,-34.790,-14.954,-88.257
0.645,-1.551,-0.110,-33.997,-18.860,-71.655
0.683,-1.553,-0.070,-38.818,-20.264,-59.204
0.729,-1.509,-0.006,-45.471,-19.470,-47.485
0.747,-1.553,-0.013,-49.438,-19.165,-35.767
0.769,-1.558,0.029,-47.607,-20.203,-22.583
0.796,-1.495,0.079,-40.710,-22.156,-6.897
0.825,-1.372,0.143,-32.837,-23.132,7.874
0.855,-1.213,0.215,-26.672,-22.827,21.484
0.882,-1.033,0.273,-22.949,-19.958,31.250
0.901,-0.867,0.314,-22.400,-15.930,36.560
0.913,-0.748,0.336,-23.926,-10.559,37.415
0.908,-0.720,0.312,-25.757,-4.578,35.034
0.896,-0.725,0.252,-25.940,-0.488,32.043
0.881,-0.712,0.240,-22.766,1.404,30.579
0.869,-0.641,0.220,-16.541,2.625,29.846
0.859,-0.578,0.205,-11.108,3.418,28.076
0.846,-0.579,0.189,-7.629,4.211,24.780
0.827,-0.624,0.178,-4.822,4.700,21.912
0.813,-0.637,0.172,-3.479,5.554,21.179

1.100,-1.215,0.346,4.700,28.809,21.790
1.088,-1.276,0.343,3.052,36.621,33.264
1.057,-1.354,0.329,0.549,43.640,45.898
1.016,-1.405,0.266,-0.305,51.086,59.387
0.976,-1.403,0.215,0.793,55.481,74.280
0.926,-1.387,0.163,4.578,58.472,87.891
0.870,-1.396,0.115,10.498,59.204,100.220
0.809,-1.429,0.057,18.127,58.594,112.122
0.737,-1.434,-0.012,26.062,56.702,125.183
0.667,-1.417,-0.075,32.593,53.650,139.709
0.585,-1.449,-0.142,36.072,49.744,154.297
0.500,-1.454,-0.228,37.292,44.922,171.387
0.419,-1.421,-0.262,38.391,37.415,190.735
0.336,-1.357,-0.328,40.161,29.968,210.266
0.262,-1.240,-0.338,42.419,20.630,229.553
0.176,-1.154,-0.355,45.349,10.742,246.033
0.079,-1.074,-0.407,49.133,1.526,260.620
0.023,-0.919,-0.382,53.406,-9.766,276.001
-0.074,-0.823,-0.330,57.739,-21.423,287.842
-0.134,-0.786,-0.280,65.186,-32.532,297.546
-0.209,-0.666,-0.200,71.838,-41.687,307.922
-0.278,-0.584,-0.205,74.951,-50.293,317.200
-0.414,-0.603,-0.167,76.477,-58.777,324.158
-0.495,-0.528,-0.141,78.552,-67.749,333.435
-0.568,-0.392,-0.105,83.252,-78.857,344.421
-0.640,-0.318,-0.021,87.524,-87.402,351.501
-0.708,-0.178,0.107,94.421,-96.863,357.361
-0.755,-0.047,0.224,99.915,-102.783,360.657
-0.780,0.116,0.304,104.858,-106.079,361.267
-0.827,0.106,0.307,109.680,-108.093,357.300
-0.884,0.180,0.339,114.624,-110.840,354.736
-0.903,0.285,0.447,119.568,-116.150,353.210
-0.905,0.432,0.573,123.047,-120.911,350.159
-0.910,0.465,0.669,125.732,-122.192,343.079
-0.916,0.525,0.746,129.395,-122.681,336.487
-0.925,0.585,0.784,133.423,-122.498,331.787
-0.914,0.713,0.877,137.024,-123.779,328.186
-0.857,0.920,1.040,139.343,-125.549,324.585
-0.776,1.144,1.173,138.000,-122.986,317.688
-0.668,1.428,1.204,133.789,-115.601,307.007
-0.542,1.662,1.245,124.390,-107.849,290.161
-0.427,1.859,1.333,107.178,-99.548,270.264
-0.308,1.989,1.394,88.806,-88.806,249.329
-0.190,2.121,1.509,75.806,-77.332,229.004
-0.074,2.283,1.543,71.655,-64.636,208.740
0.041,2.512,1.568,72.388,-50.476,187.866
0.162,2.699,1.519,72.021,-35.461,164.673
0.235,2.892,1.597,57.190,-21.057,139.954
0.295,3.114,1.275,37.109,-1.282,111.755
0.389,3.495,1.390,13.367,9.949,90.271
0.419,3.593,1.219,-5.676,26.733,52.368
0.419,3.759,1.183,-12.756,36.438,8.728
0.364,3.663,1.031,-8.911,44.495,-41.870
0.263,3.417,0.947,-3.113,50.476,-93.872
0.144,3.042,0.861,-2.380,54.871,-138.916
0.026,2.650,0.833,-9.399,58.594,-173.767
-0.065,2.292,0.788,-20.142,61.951,-198.242
-0.118,2.052,0.857,-30.273,63.538,-213.867
-0.166,1.873,0.901,-38.513,66.772,-226.013
-0.199,1.760,0.946,-45.410,71.350,-236.633
-0.235,1.658,0.904,-50.171,76.782,-247.253
-0.271,1.541,0.887,-52.979,80.688,-258.850
-0.286,1.451,0.966,-56.152,82.825,-270.264
-0.322,1.314,0.977,-61.096,88.318,-281.250
-0.367,1.100,0.902,-65.796,95.764,-291.321
-0.399,0.911,0.820,-65.979,99.121,-296.631
-0.401,0.761,0.821,-61.523,98.511,-297.424
-0.367,0.662,0.833,-55.664,98.755,-295.776
-0.333,0.587,0.831,-51.392,101.318,-293.335
-0.299,0.613,0.826,-52.734,105.652,-289.978
-0.279,0.586,0.808,-57.434,110.962,-289.734
-0.281,0.503,0.706,-60.974,117.493,-292.908
-0.270,0.396,0.637,-58.777,119.873,-296.082
-0.261,0.323,0.582,-53.772,120.789,-298.035
-0.256,0.210,0.515,-49.805,121.704,-299.377
-0.250,0.052,0.437,-47.668,122.253,-299.133
-0.220,-0.015,0.394,-44.067,121.033,-294.678
-0.187,-0.081,0.334,-42.847,119.751,-288.940
-0.158,-0.145,0.292,-45.349,119.019,-282.104
-0.137,-0.155,0.198,-44.922,117.615,-275.635
-0.092,-0.182,0.185,-43.457,114.075,-269.897
-0.068,-0.160,0.180,-44.495,111.206,-265.320
-0.044,-0.189,0.133,-50.293,110.474,-262.451
-0.045,-0.302,0.095,-59.570,109.619,-260.254
-0.043,-0.448,-0.000,-67.200,108.276,-256.165
-0.029,-0.489,-0.065,-71.106,103.149,-248.291
-0.013,-0.541,-0.164,-72.266,96.130,-237.183
0.011,-0.578,-0.233,-70.190,85.876,-226.929
0.077,-0.441,-0.285,-64.758,73.120,-216.553
0.114,-0.405,-0.280,-60.364,59.998,-213.501
0.137,-0.482,-0.264,-61.707,49.072,-216.187
0.169,-0.595,-0.243,-66.223,40.771,-218.567
0.171,-0.827,-0.320,-69.458,33.875,-219.727
0.187,-1.082,-0.354,-66.589,24.475,-216.614
0.227,-1.387,-0.353,-60.852,13.367,-208.130
0.312,-1.470,-0.294,-53.223,3.540,-187.927
0.396,-1.478,-0.259,-50.232,-2.075,-165.344
0.480,-1.507,-0.247,-52.551,-7.019,-146.912
0.561,-1.456,-0.250,-56.213,-9.155,-127.747
0.630,-1.478,-0.221,-57.922,-13.489,-114.075
0.666,-1.538,-0.204,-55.908,-17.822,-104.126
0.721,-1.619,-0.181,-51.453,-22.522,-94.055
0.747,-1.775,-0.143,-46.936,-26.550,-81.970
0.781,-1.836,-0.122,-45.898,-28.198,-65.002
0.848,-1.763,-0.055,-44.250,-31.799,-41.931
0.884,-1.685,0.027,-41.687,-32.898,-21.179
0.934,-1.502,0.139,-38.147,-32.959,-2.319
0.974,-1.316,0.181,-35.767,-30.212,12.085
1.005,-1.149,0.229,-33.203,-26.184,22.217
1.031,-1.008,0.264,-30.151,-22.705,28.442
1.042,-0.894,0.267,-26.184,-17.944,31.982
1.048,-0.817,0.273,-22.095,-13.855,33.386
1.042,-0.769,0.262,-18.311,-9.521,34.485
1.039,-0.672,0.252,-13.611,-6.348,36.133
1.026,-0.571,0.222,-8.118,-3.906,36.682
1.013,-0.514,0.233,-3.784,-2.380,34.973
0.991,-0.501,0.212,-1.160,-0.122,32.227
0.974,-0.459,0.218,0.610,1.892,30.029
0.955,-0.396,0.216,1.526,4.272,27.649

0.968,-1.385,0.149,5.249,35.217,52.185
0.943,-1.407,0.139,4.211,39.063,68.237
0.908,-1.396,0.090,5.615,42.419,83.557
0.867,-1.405,0.045,9.644,44.128,97.412
0.813,-1.378,0.021,15.442,44.312,110.535
0.752,-1.450,-0.099,20.630,45.105,122.437
0.678,-1.488,-0.181,26.306,40.955,136.841
0.601,-1.517,-0.256,33.325,35.522,153.809
0.520,-1.505,-0.292,43.152,26.184,172.485
0.439,-1.489,-0.307,54.138,16.602,191.772
0.344,-1.444,-0.363,62.744,7.751,211.365
0.249,-1.367,-0.373,66.711,-1.587,232.117
0.143,-1.290,-0.404,65.308,-10.376,252.075
0.022,-1.250,-0.384,60.364,-20.142,272.400
-0.102,-1.183,-0.346,55.908,-31.311,294.189
-0.220,-0.985,-0.259,54.565,-42.175,318.665
-0.304,-0.784,-0.108,58.350,-53.223,339.417
-0.375,-0.550,0.020,65.369,-61.096,354.065
-0.404,-0.228,0.020,72.754,-65.491,364.746
-0.427,-0.011,0.159,78.979,-71.777,367.432
-0.433,0.107,0.233,83.008,-75.073,361.633
-0.479,0.086,0.209,89.294,-76.782,353.577
-0.529,0.048,0.200,99.731,-80.627,347.595
-0.577,0.109,0.162,112.366,-87.402,345.276
-0.606,0.209,0.216,120.789,-96.130,344.238
-0.638,0.221,0.340,122.864,-104.431,341.370
-0.685,0.232,0.467,122.009,-108.887,338.501
-0.723,0.248,0.551,120.117,-109.680,338.135
-0.773,0.279,0.613,117.554,-108.887,339.111
-0.794,0.423,0.706,118.469,-108.582,341.309
-0.789,0.581,0.768,121.338,-106.995,340.637
-0.745,0.794,0.845,125.061,-105.286,335.571
-0.696,0.980,0.831,130.554,-102.234,325.623
-0.653,1.065,0.867,138.184,-101.685,310.059
-0.602,1.115,0.945,145.447,-102.661,292.786
-0.546,1.220,0.993,146.667,-101.257,278.503
-0.500,1.293,0.996,142.273,-97.229,264.343
-0.439,1.399,1.046,134.033,-94.543,252.625
-0.358,1.568,1.157,122.131,-91.858,242.737
-0.240,1.763,1.268,107.971,-85.571,231.018
-0.108,1.980,1.334,92.896,-75.256,216.919
0.019,2.257,1.414,73.608,-62.256,200.317
0.151,2.607,1.344,57.190,-47.119,179.749
0.254,2.638,1.438,40.588,-34.790,149.475
0.309,2.882,1.311,29.053,-16.479,121.521
0.372,3.042,1.281,20.691,-8.301,91.736
0.415,3.094,1.282,15.137,3.479,55.542
0.416,3.141,1.138,11.841,13.306,20.020
0.396,3.084,1.082,7.935,23.010,-15.442
0.351,2.970,1.010,2.563,29.724,-50.293
0.286,2.791,0.956,-3.174,36.194,-83.191
0.226,2.602,0.933,-10.620,41.016,-112.427
0.156,2.401,0.913,-20.020,46.570,-137.817
0.079,2.166,0.872,-29.907,52.368,-159.912
0.028,1.937,0.900,-37.842,55.786,-177.551
-0.008,1.809,0.928,-43.274,59.631,-190.430
-0.041,1.675,0.927,-46.326,64.819,-202.454
-0.061,1.569,0.945,-47.546,69.031,-213.928
-0.080,1.462,0.925,-48.706,73.914,-224.426
-0.093,1.337,0.922,-49.438,78.918,-234.802
-0.107,1.213,0.910,-50.171,83.008,-243.713
-0.112,1.106,0.901,-50.964,87.830,-250.732
-0.126,0.991,0.851,-50.598,91.980,-256.348
-0.131,0.876,0.813,-46.997,94.971,-260.986
-0.124,0.817,0.800,-43.823,97.229,-263.367
-0.116,0.778,0.762,-42.847,100.464,-265.198
-0.111,0.744,0.718,-45.105,104.187,-267.212
-0.118,0.690,0.668,-49.805,107.605,-269.958
-0.127,0.600,0.622,-53.650,110.291,-272.949
-0.123,0.567,0.597,-55.542,112.549,-274.963
-0.134,0.509,0.550,-56.702,114.563,-276.855
-0.149,0.395,0.465,-56.702,116.882,-279.541
-0.143,0.321,0.463,-56.213,116.089,-279.297
-0.133,0.221,0.388,-52.673,115.845,-277.954
-0.118,0.156,0.306,-46.936,114.685,-275.269
-0.091,0.108,0.238,-42.053,112.122,-271.484
-0.055,0.132,0.239,-41.077,108.398,-266.846
-0.019,0.162,0.237,-46.265,106.201,-263.428
-0.005,0.190,0.230,-54.932,105.591,-261.902
-0.012,0.144,0.156,-62.378,105.530,-263.367
-0.038,0.096,0.133,-63.416,101.563,-266.113
-0.030,-0.003,0.067,-59.082,95.764,-268.494
-0.031,-0.127,0.083,-51.453,88.135,-268.738
-0.014,-0.200,0.063,-44.556,82.397,-265.503
0.007,-0.226,0.013,-40.649,77.515,-260.132
0.034,-0.211,-0.003,-39.795,72.449,-255.554
0.064,-0.169,0.031,-39.978,65.857,-253.967
0.079,-0.122,0.073,-39.734,59.998,-255.676
0.062,-0.305,0.005,-40.894,57.739,-262.512
0.062,-0.516,-0.039,-45.044,54.260,-266.479
0.044,-0.872,-0.104,-47.363,49.683,-265.808
0.075,-1.180,-0.077,-47.546,43.762,-257.629
0.133,-1.265,-0.167,-45.349,39.673,-239.929
0.197,-1.452,-0.143,-41.809,34.912,-222.473
0.258,-1.434,-0.180,-40.222,33.142,-203.247
0.339,-1.527,-0.217,-43.884,30.945,-187.195
0.367,-1.747,-0.350,-48.828,30.212,-173.462
0.442,-1.827,-0.401,-55.664,24.780,-153.992
0.496,-1.865,-0.397,-59.265,15.686,-131.958
0.564,-1.942,-0.401,-59.631,7.690,-112.488
0.607,-1.981,-0.368,-54.871,-1.465,-90.820
0.665,-1.938,-0.298,-47.302,-9.949,-69.641
0.709,-1.903,-0.301,-40.527,-16.113,-48.828
0.753,-1.782,-0.235,-37.170,-21.606,-28.503
0.801,-1.646,-0.142,-35.889,-26.428,-10.498
0.853,-1.502,-0.027,-36.682,-28.870,4.028
0.886,-1.397,0.025,-38.208,-27.832,16.174
0.909,-1.279,0.071,-37.354,-26.489,27.039
0.936,-1.143,0.128,-33.264,-25.391,36.255
0.956,-0.999,0.192,-28.625,-23.621,43.701
0.963,-0.889,0.196,-23.560,-20.264,48.340
0.965,-0.787,0.190,-17.456,-16.968,50.964
0.960,-0.708,0.183,-10.437,-15.442,52.185
0.957,-0.564,0.214,-4.028,-14.038,52.795
0.947,-0.502,0.247,-1.221,-12.024,50.537
0.926,-0.468,0.217,0.427,-7.507,46.082
0.912,-0.442,0.206,0.916,-4.211,42.419
0.893,-0.455,0.196,-0.610,-1.465,38.452
0.870,-0.451,0.176,-1.770,0.854,35.583

1.158,-1.256,0.270,4.456,29.236,25.879
1.130,-1.351,0.275,0.977,36.377,38.330
1.096,-1.385,0.263,-4.272,44.189,53.223
1.057,-1.401,0.204,-8.545,50.964,69.397
1.007,-1.406,0.133,-10.254,55.542,84.961
0.959,-1.360,0.084,-6.287,56.213,100.098
0.893,-1.327,0.019,3.723,54.321,112.732
0.820,-1.334,0.001,16.113,50.476,123.596
0.735,-1.360,-0.052,26.245,46.204,135.254
0.637,-1.401,-0.117,32.410,41.626,149.292
0.542,-1.426,-0.220,34.363,36.621,166.504
0.434,-1.420,-0.340,32.532,29.358,187.317
0.335,-1.299,-0.427,30.212,20.020,209.839
0.276,-1.205,-0.429,29.175,7.935,229.309
0.179,-1.152,-0.415,31.555,-4.150,244.751
0.089,-1.136,-0.377,40.344,-16.174,258.240
-0.015,-1.075,-0.334,53.528,-28.442,272.827
-0.157,-1.096,-0.324,66.284,-39.490,287.109
-0.213,-0.902,-0.266,75.928,-51.025,305.237
-0.269,-0.609,-0.231,78.247,-59.753,324.036
-0.352,-0.516,-0.227,75.562,-67.139,331.665
-0.402,-0.391,-0.147,73.303,-76.050,337.646
-0.426,-0.268,0.026,73.425,-85.449,341.858
-0.485,-0.212,0.172,78.979,-90.820,342.590
-0.535,-0.150,0.164,84.595,-90.271,341.858
-0.594,-0.120,0.173,91.553,-93.323,342.102
-0.647,-0.054,0.112,101.196,-95.947,341.553
-0.700,-0.000,0.191,112.244,-104.431,341.370
-0.750,0.028,0.264,123.047,-112.305,340.759
-0.802,0.046,0.381,131.775,-119.141,340.820
-0.785,0.269,0.519,133.789,-123.413,344.360
-0.749,0.505,0.665,125.244,-123.230,343.933
-0.698,0.776,0.671,113.708,-117.737,338.501
-0.633,0.970,0.726,106.567,-114.319,325.500
-0.600,0.961,0.735,108.215,-111.450,304.687
-0.596,0.891,0.747,117.493,-110.046,285.400
-0.562,0.980,0.824,126.038,-111.206,272.644
-0.499,1.109,0.902,127.441,-111.877,262.146
-0.411,1.318,1.032,121.338,-110.046,253.357
-0.312,1.521,1.120,109.924,-103.943,242.615
-0.187,1.715,1.223,97.778,-95.520,227.661
-0.075,1.939,1.276,84.900,-85.205,210.632
0.033,2.064,1.330,73.792,-72.998,189.026
0.129,2.139,1.356,66.650,-61.462,165.527
0.211,2.329,1.369,61.951,-48.523,142.883
0.306,2.404,1.408,59.509,-36.804,117.554
0.402,2.582,1.422,53.162,-23.437,94.055
0.424,2.690,1.425,38.269,-10.498,68.787
0.480,2.752,1.259,19.897,4.944,41.565
0.521,2.962,1.320,7.141,15.869,21.118
0.521,3.017,1.228,-3.174,28.137,-7.629
0.510,3.062,1.266,-7.874,36.804,-39.001
0.456,2.979,1.141,-11.353,49.866,-73.914
0.377,2.830,1.047,-10.498,58.777,-108.398
0.299,2.607,0.976,-10.132,64.941,-140.320
0.216,2.365,0.906,-13.916,70.251,-167.786
0.131,2.109,0.862,-21.484,75.317,-190.063
0.065,1.897,0.867,-31.677,78.491,-206.665
0.008,1.672,0.877,-42.480,82.214,-219.360
-0.025,1.516,0.910,-50.354,85.388,-228.149
-0.050,1.449,0.898,-54.321,90.393,-234.009
-0.071,1.404,0.888,-57.251,95.459,-241.150
-0.097,1.354,0.881,-62.500,100.464,-249.390
-0.139,1.198,0.797,-68.298,106.384,-259.216
-0.166,1.093,0.746,-70.679,109.314,-267.395
-0.181,1.042,0.722,-70.007,109.558,-274.109
-0.206,0.941,0.690,-68.970,110.107,-282.288
-0.225,0.812,0.697,-67.688,109.192,-289.612
-0.239,0.617,0.694,-64.880,108.948,-294.983
-0.235,0.486,0.676,-60.242,109.741,-295.837
-0.212,0.425,0.692,-56.091,110.657,-293.518
-0.201,0.373,0.654,-54.260,113.098,-291.748
-0.196,0.321,0.615,-55.908,116.760,-290.710
-0.200,0.231,0.558,-61.340,119.629,-290.466
-0.190,0.120,0.520,-66.528,122.131,-290.039
-0.195,0.013,0.397,-68.970,124.023,-287.903
-0.170,-0.060,0.381,-70.251,122.131,-283.936
-0.172,-0.152,0.300,-70.923,120.300,-279.175
-0.132,-0.167,0.309,-70.496,116.943,-272.400
-0.109,-0.147,0.276,-70.984,114.319,-265.625
-0.107,-0.126,0.205,-73.364,113.525,-261.658
-0.073,-0.076,0.224,-76.233,110.291,-259.521
-0.073,-0.130,0.129,-80.383,109.253,-261.536
-0.105,-0.288,0.030,-84.290,105.774,-264.587
-0.098,-0.508,-0.120,-85.632,100.098,-264.160
-0.063,-0.622,-0.188,-84.229,88.501,-257.568
-0.017,-0.697,-0.172,-82.642,74.585,-247.070
0.054,-0.676,-0.150,-78.003,62.500,-236.389
0.100,-0.623,-0.105,-73.059,53.345,-229.187
0.113,-0.824,-0.168,-68.298,46.753,-230.408
0.166,-1.043,-0.203,-65.552,39.978,-229.431
0.173,-1.268,-0.308,-63.538,34.241,-222.534
0.219,-1.484,-0.381,-62.805,27.588,-210.632
0.316,-1.579,-0.393,-62.561,17.456,-191.895
0.381,-1.554,-0.311,-58.289,6.470,-170.410
0.435,-1.681,-0.256,-54.504,-2.197,-156.372
0.501,-1.707,-0.212,-49.438,-7.812,-138.245
0.568,-1.741,-0.177,-45.898,-12.268,-119.019
0.620,-1.769,-0.164,-46.936,-13.245,-100.647
0.673,-1.650,-0.098,-46.387,-14.282,-81.421
0.735,-1.549,-0.090,-42.114,-14.771,-67.383
0.757,-1.588,-0.133,-36.377,-14.343,-57.556
0.805,-1.551,-0.095,-29.602,-17.883,-44.983
0.854,-1.529,-0.055,-24.963,-20.569,-30.518
0.891,-1.396,0.028,-21.057,-23.437,-13.611
0.941,-1.163,0.108,-16.907,-23.987,1.526
0.978,-1.002,0.150,-16.235,-21.729,10.986
0.989,-0.901,0.158,-16.724,-18.555,16.541
1.001,-0.868,0.150,-14.343,-15.442,19.897
1.008,-0.792,0.157,-10.864,-13.428,24.292
1.016,-0.662,0.166,-6.836,-11.780,28.442
1.018,-0.508,0.156,-3.662,-9.521,29.907
1.019,-0.456,0.167,-1.099,-7.874,26.611
